age_band,month,healthcare_cost
45-64,2096-02-01,19768.743885629545
45-64,2032-01-01,2180.47774812696
45-64,2028-08-01,1938.6770265296307
45-64,2093-07-01,18087.692713686196
45-64,2028-10-01,1949.8244960052823
45-64,2025-10-01,1758.6299815047926
45-64,2030-02-01,2041.3430221485055
45-64,2037-04-01,2612.092158627153
45-64,2089-09-01,15853.01353550419
45-64,2037-03-01,2604.6145739830167
45-64,2024-07-01,1684.6086858686206
45-64,2036-04-01,2523.7605397363795
45-64,2025-04-01,1728.6389641714477
45-64,2098-08-01,21544.179032699445
45-64,2099-03-01,21980.883954757235
45-64,2089-08-01,15807.631426689666
45-64,2036-03-01,2516.535820273446
45-64,2090-06-01,16267.360560876927
45-64,2025-05-01,1733.6017115594336
45-64,2024-06-01,1679.7861898478636
45-64,2037-05-01,2619.5912106594656
45-64,2090-05-01,16220.792309014565
45-64,2036-02-01,2509.33178287226
45-64,2099-04-01,22043.988846347114
45-64,2089-07-01,15762.379232341935
45-64,2090-07-01,16314.062505473903
45-64,2025-06-01,1738.5787064925387
45-64,2036-01-01,2502.148368326691
45-64,2037-06-01,2627.111791710652
45-64,2024-05-01,1674.9774990912404
45-64,2098-06-01,21421.00739410479
45-64,2090-08-01,16360.8985266238
45-64,2035-12-01,2494.9855176000983
45-64,2089-06-01,15717.256580557418
45-64,2025-07-01,1743.5699898740222
45-64,2099-05-01,22107.274905689428
45-64,2098-07-01,21482.50493679385
45-64,2037-07-01,2634.6539635883455
45-64,2024-08-01,1689.445026787026
45-64,2025-03-01,1723.6904235424154
45-64,2024-11-01,1704.0375169720044
45-64,2098-12-01,21792.651107667745
45-64,2090-01-01,16035.848590935564
45-64,2024-12-01,1708.9296360967378
45-64,2036-09-01,2560.1964521174
45-64,2090-11-01,16502.214904121585
45-64,2089-12-01,15989.943083818125
45-64,2036-11-01,2574.917682838712
45-64,2098-11-01,21730.265715659458
45-64,2024-10-01,1699.1594024200897
45-64,2090-02-01,16081.885888114584
45-64,2036-08-01,2552.8674282875572
45-64,2036-12-01,2582.3100107161017
45-64,2036-05-01,2531.006000637165
45-64,2025-01-01,1713.8358
45-64,2089-11-01,15944.168989489452
45-64,2036-07-01,2545.5593851095123
45-64,2098-10-01,21668.05891308102
45-64,2024-09-01,1694.295252350379
45-64,2090-03-01,16128.055353711114
45-64,2037-01-01,2589.7235612181253
45-64,2025-02-01,1718.7560490029277
45-64,2036-06-01,2538.272262522369
45-64,2089-10-01,15898.525931756769
45-64,2099-02-01,21917.959712294425
45-64,2090-04-01,16174.357367167278
45-64,2098-09-01,21606.030188687986
45-64,2037-02-01,2597.1583952727888
45-64,2099-01-01,21855.21560181803
45-64,2024-04-01,1670.1825740786937
45-64,2036-10-01,2567.5465168323685
45-64,2025-08-01,1748.5756027245718
45-64,2089-04-01,15627.398422383845
45-64,2098-04-01,21298.539948161462
45-64,2035-09-01,2473.6197604999034
45-64,2037-08-01,2642.217788277621
45-64,2024-03-01,1665.4013754032999
45-64,2024-02-01,1660.6338637709448
45-64,2025-09-01,1753.5955861826424
45-64,2035-10-01,2480.7212723018056
45-64,2090-10-01,16454.974339368255
45-64,2037-09-01,2649.803327941509
45-64,2090-09-01,16407.86900924683
45-64,2099-06-01,22170.742652898454
45-64,2035-11-01,2487.843171824843
45-64,2089-05-01,15672.263100497164
45-64,2098-05-01,21359.68589921684
65-84,2067-01-01,11097.050925149753
65-84,2174-05-01,326208.3610867183
65-84,2057-05-01,8184.092046317063
65-84,2028-08-01,3308.8662158500983
65-84,2054-07-01,7485.337090716446
65-84,2174-11-01,331386.59519940603
65-84,2141-08-01,116274.63958690781
65-84,2144-06-01,127128.85759170464
65-84,2028-07-01,3300.1921987231026
65-84,2141-06-01,115665.82303435574
65-84,2057-07-01,8227.169686493695
65-84,2133-02-01,88962.62212907
65-84,2170-05-01,287591.667645322
65-84,2141-07-01,115969.83179190515
65-84,2065-11-01,10696.653608646768
65-84,2170-06-01,288347.5554544325
65-84,2024-09-01,2924.8284179095554
65-84,2057-06-01,8205.602597916492
65-84,2055-03-01,7644.184508147516
65-84,2141-09-01,116580.24851950345
65-84,2144-04-01,126463.20811660116
65-84,2142-01-01,117810.73782210916
65-84,2029-11-01,3441.746106001603
65-84,2170-03-01,286085.8313919429
65-84,2057-01-01,8098.6122513450655
65-84,2054-09-01,7524.736776835541
65-84,2028-10-01,3326.2827047449346
65-84,2141-12-01,117501.9032271298
65-84,2066-01-01,10752.956322819526
65-84,2057-02-01,8119.898133240141
65-84,2132-01-01,85978.11176154978
65-84,2141-11-01,117193.87822564603
65-84,2169-02-01,276488.2486166609
65-84,2170-04-01,286837.761355975
65-84,2144-05-01,126795.59604042045
65-84,2133-01-01,88729.41133791937
65-84,2057-03-01,8141.2399616053
65-84,2141-10-01,116886.66069535153
65-84,2028-09-01,3317.5630312168905
65-84,2065-12-01,10724.768018661687
65-84,2057-04-01,8162.63788348672
65-84,2133-03-01,89196.44587676224
65-84,2024-08-01,2917.1611354824367
65-84,2054-08-01,7505.011078840935
65-84,2057-08-01,8248.793460646897
65-84,2170-07-01,289105.4299914086
65-84,2065-10-01,10668.612899065189
65-84,2140-11-01,113559.95952097481
65-84,2024-10-01,2932.5158525384504
65-84,2144-08-01,127798.01076745194
65-84,2058-03-01,8401.75964037667
65-84,2030-01-01,3459.862019104069
65-84,2054-05-01,7446.143702214439
65-84,2140-10-01,113262.2681156507
65-84,2170-10-01,291391.026256091
65-84,2028-03-01,3265.7229196731446
65-84,2174-03-01,324500.3269830127
65-84,2058-04-01,8423.842295758295
65-84,2133-06-01,89901.61099083474
65-84,2140-09-01,112965.35709254212
65-84,2067-02-01,11126.217714229839
65-84,2065-07-01,10584.931043433797
65-84,2058-05-01,8445.98299179921
65-84,2144-09-01,128133.90700241122
65-84,2140-08-01,112669.22440591843
65-84,2054-04-01,7426.624031792682
65-84,2170-11-01,292156.9000598581
65-84,2058-06-01,8468.181881049819
65-84,2133-07-01,90137.90271765621
65-84,2140-07-01,112373.86801541196
65-84,2058-02-01,8379.734873503827
65-84,2028-04-01,3274.3063399200714
65-84,2065-08-01,10612.751808901441
65-84,2140-12-01,113858.43335962191
65-84,2057-09-01,8270.474069364895
65-84,2024-02-01,2871.577688466807
65-84,2066-12-01,11067.960595258863
65-84,2141-04-01,115060.19425857058
65-84,2029-12-01,3450.79217449476
65-84,2028-06-01,3291.5409200715267
65-84,2057-10-01,8292.211662028076
65-84,2141-03-01,114758.57006752487
65-84,2133-04-01,89430.88419205234
65-84,2169-01-01,275763.4493508501
65-84,2170-08-01,289865.2964780404
65-84,2141-05-01,115362.61121962528
65-84,2057-11-01,8314.006388409449
65-84,2174-04-01,325353.22318555985
65-84,2054-06-01,7465.71467690739
65-84,2141-02-01,114457.7365682836
65-84,2065-09-01,10640.64569671518
65-84,2028-05-01,3282.912320287666
65-84,2057-12-01,8335.858398675675
65-84,2141-01-01,114157.69168809029
65-84,2131-12-01,85752.72470588883
65-84,2133-05-01,89665.93869023108
65-84,2058-01-01,8357.767843388106
65-84,2170-09-01,290627.1601498425
65-84,2144-07-01,127462.99506664094
65-84,2056-12-01,8077.382169259374
65-84,2056-11-01,8056.207740706829
65-84,2174-06-01,327065.7465784268
65-84,2143-05-01,122863.94965157022
65-84,2132-06-01,87113.96413840576
65-84,2055-09-01,7765.528353694279
65-84,2169-08-01,280877.225269419
65-84,2143-04-01,122541.86833003987
65-84,2066-07-01,10923.648836823679
65-84,2055-10-01,7785.938778870782
65-84,2024-05-01,2894.2796738245356
65-84,2143-12-01,125142.3469825707
65-84,2143-03-01,122220.6313275956
65-84,2029-05-01,3387.965514536871
65-84,2055-01-01,7604.159391098289
65-84,2169-04-01,277943.5672054021
65-84,2055-11-01,7806.40284952212
65-84,2143-02-01,121900.23643089966
65-84,2169-09-01,281615.4652614753
65-84,2132-07-01,87342.92898997694
65-84,2029-04-01,3379.084142797514
65-84,2055-12-01,7826.920706646681
65-84,2143-01-01,121580.68143241666
65-84,2144-01-01,125471.263238254
65-84,2024-03-01,2879.125162235425
65-84,2066-06-01,10895.013071301935
65-84,2029-09-01,3423.7250482158315
65-84,2056-01-01,7847.492491613435
65-84,2174-09-01,329651.4477487833
65-84,2029-06-01,3396.8702295138155
65-84,2029-08-01,3414.749934757301
65-84,2169-05-01,278674.0965555446
65-84,2055-04-01,7664.276000810048
65-84,2132-04-01,86657.83351943057
65-84,2143-09-01,124160.76259923566
65-84,2066-10-01,11010.008511835276
65-84,2055-05-01,7684.420300685302
65-84,2143-11-01,124814.29296339043
65-84,2055-02-01,7624.145684266401
65-84,2169-06-01,279406.5459829772
65-84,2143-08-01,123835.28175140692
65-84,2029-07-01,3405.798349082241
65-84,2055-06-01,7704.617546568427
65-84,2143-07-01,123510.65413434201
65-84,2132-03-01,86430.66460926573
65-84,2066-09-01,10981.146359010067
65-84,2174-10-01,330517.88283241825
65-84,2024-04-01,2886.6924733082947
65-84,2132-05-01,86885.59950603786
65-84,2055-07-01,7724.867877619372
65-84,2066-08-01,10952.359866786286
65-84,2143-06-01,123186.8775113417
65-84,2169-07-01,280140.9205343107
65-84,2055-08-01,7745.1714333638465
65-84,2132-12-01,88496.81189647727
65-84,2054-12-01,7584.225490936706
65-84,2132-08-01,87572.49563832977
65-84,2056-07-01,7972.063649703192
65-84,2169-03-01,277214.95289916947
65-84,2142-06-01,119367.12937145514
65-84,2132-02-01,86204.09121033915
65-84,2132-10-01,88033.4406564366
65-84,2066-03-01,10809.555390949252
65-84,2170-01-01,284587.8797300773
65-84,2056-08-01,7993.01691923149
65-84,2142-05-01,119054.2147786533
65-84,2028-12-01,3343.7908667584884
65-84,2056-09-01,8014.0252610124935
65-84,2144-03-01,126131.69153007866
65-84,2142-04-01,118742.12047484484
65-84,2024-07-01,2909.5139524291685
65-84,2054-10-01,7544.514320611222
65-84,2132-11-01,88264.82220212287
65-84,2056-10-01,8035.088819794646
65-84,2142-03-01,118430.84430968566
65-84,2170-02-01,285335.8725723941
65-84,2028-11-01,3335.0252965131817
65-84,2143-10-01,124487.09892040608
65-84,2142-02-01,118120.38413846867
65-84,2066-02-01,10781.21871533899
65-84,2029-01-01,3352.5794758760358
65-84,2174-08-01,328787.2839787238
65-84,2054-11-01,7564.343846436163
65-84,2142-07-01,119680.86640924611
65-84,2142-12-01,121261.96413039796
65-84,2169-10-01,282355.6455969874
65-84,2056-02-01,7868.118346162927
65-84,2142-11-01,120944.08232886669
65-84,2029-03-01,3370.226053102686
65-84,2066-11-01,11038.946524123465
65-84,2066-05-01,10866.45237291932
65-84,2056-03-01,7888.798412408236
65-84,2024-06-01,2901.886816060308
65-84,2142-10-01,120627.0338376028
65-84,2132-09-01,87802.66566518901
65-84,2169-11-01,283097.7713758315
65-84,2056-04-01,7909.532832835969
65-84,2142-09-01,120310.81647212757
65-84,2029-10-01,3432.7237512967727
65-84,2144-02-01,125801.04399668846
65-84,2029-02-01,3361.391184419743
65-84,2056-05-01,7930.321750307233
65-84,2028-02-01,3257.162000406727
65-84,2066-04-01,10837.966544891313
65-84,2142-08-01,119995.42805368885
65-84,2169-12-01,283841.84771128796
65-84,2056-06-01,7951.165308058616
65-84,2174-07-01,327925.3855681114
65-84,2063-07-01,9938.678417982877
65-84,2058-11-01,8580.05459283855
65-84,2140-06-01,112079.28588600364
65-84,2137-04-01,101439.31638104266
65-84,2134-10-01,93757.72710168075
65-84,2174-12-01,332257.5908352142
65-84,2137-03-01,101173.39859826103
65-84,2172-06-01,307097.06690030155
65-84,2026-07-01,3098.702187671923
65-84,2064-03-01,10149.5885453748
65-84,2061-11-01,9430.37891268915
65-84,2137-02-01,100908.17790483014
65-84,2025-06-01,2994.747194174238
65-84,2173-07-01,317757.15655824746
65-84,2061-12-01,9455.165126120712
65-84,2173-08-01,318592.3294367479
65-84,2134-11-01,94004.15400099372
65-84,2172-07-01,307904.22147117
65-84,2062-01-01,9480.016486073106
65-84,2026-06-01,3090.579104387813
65-84,2064-02-01,10122.981937814537
65-84,2136-12-01,100379.82048128027
65-84,2062-02-01,9504.933163773338
65-84,2136-11-01,100116.68011075433
65-84,2172-08-01,308713.4975162286
65-84,2134-12-01,94251.22859323381
65-84,2062-03-01,9529.915330898459
65-84,2136-10-01,99854.22954874043
65-84,2026-05-01,3082.4773153353026
65-84,2137-01-01,100643.65247336734
65-84,2061-09-01,9381.001242723618
65-84,2026-08-01,3106.8466211560476
65-84,2137-05-01,101705.93308536078
65-84,2172-02-01,303889.5523505414
65-84,2061-02-01,9210.206554043933
65-84,2137-11-01,103320.41387429847
65-84,2026-11-01,3131.4085847015476
65-84,2134-07-01,93022.31560462121
65-84,2061-03-01,9234.414080327962
65-84,2137-10-01,103049.56489430014
65-84,2064-06-01,10229.828690528977
65-84,2172-03-01,304688.2764923726
65-84,2134-08-01,93266.80959471654
65-84,2061-04-01,9258.68523214801
65-84,2137-09-01,102779.42593052432
65-84,2026-10-01,3123.19976333391
65-84,2061-05-01,9283.020176733418
65-84,2025-05-01,2986.8966233869214
65-84,2137-08-01,102509.9951217011
65-84,2064-05-01,10203.011737687902
65-84,2172-04-01,305489.099950386
65-84,2061-06-01,9307.419081753067
65-84,2137-07-01,102241.27061143998
65-84,2026-09-01,3115.0124609557065
65-84,2061-07-01,9331.882115316535
65-84,2134-09-01,93511.94619740227
65-84,2137-06-01,101973.25054821672
65-84,2064-04-01,10176.265084065066
65-84,2172-05-01,306292.0282422915
65-84,2061-08-01,9356.409445975241
65-84,2064-01-01,10096.445078063523
65-84,2062-04-01,9554.963159576746
65-84,2136-09-01,99592.46698694216
65-84,2172-09-01,309524.9006114259
65-84,2173-05-01,316093.3731460448
65-84,2136-01-01,97522.91906334045
65-84,2135-04-01,95246.03800575635
65-84,2063-01-01,9783.377013627445
65-84,2173-01-01,312791.8955263385
65-84,2135-12-01,97267.2679082173
65-84,2025-12-01,3042.285834900944
65-84,2063-02-01,9809.091025014086
65-84,2135-11-01,97012.28692902552
65-84,2063-09-01,9990.991467530479
65-84,2025-09-01,3018.4229272826615
65-84,2063-03-01,9834.87262148721
65-84,2135-10-01,96757.97436893453
65-84,2135-05-01,95496.37668762467
65-84,2173-02-01,313614.01802575873
65-84,2025-11-01,3034.310644090647
65-84,2063-04-01,9860.721980683202
65-84,2135-09-01,96504.32847571914
65-84,2063-05-01,9886.639280705333
65-84,2063-08-01,9964.800613790336
65-84,2173-04-01,315264.7511487983
65-84,2135-08-01,96251.34750174747
65-84,2173-03-01,314438.3013401286
65-84,2063-06-01,9912.62470012498
65-84,2135-07-01,95999.02970396909
65-84,2025-10-01,3026.3563598196806
65-84,2135-06-01,95747.37334390279
65-84,2062-12-01,9757.730410156575
65-84,2137-12-01,103591.97473668124
65-84,2026-01-01,3050.2819872
65-84,2136-02-01,97779.24215584317
65-84,2062-05-01,9580.076822388888
65-84,2026-04-01,3074.3967646926935
65-84,2025-07-01,3002.6183989069023
65-84,2135-01-01,94498.95258075625
65-84,2136-08-01,99331.39062180338
65-84,2063-12-01,10069.977783281585
65-84,2062-06-01,9605.256492369164
65-84,2136-07-01,99070.9986544961
65-84,2172-10-01,310338.43634736707
65-84,2173-06-01,316924.1730411112
65-84,2062-07-01,9630.502343006665
65-84,2136-06-01,98811.28929090768
65-84,2026-03-01,3066.3373967846214
65-84,2062-08-01,9655.81454824645
65-84,2136-05-01,98552.26074162865
65-84,2135-02-01,94747.32767039066
65-84,2063-11-01,10043.579871107851
65-84,2062-09-01,9681.193282490773
65-84,2172-11-01,311154.11032935034
65-84,2136-04-01,98293.91122194057
65-84,2026-02-01,3058.2991560816727
65-84,2062-10-01,9706.638720600282
65-84,2136-03-01,98036.23895180333
65-84,2025-08-01,3010.5102918178754
65-84,2135-03-01,94996.35557345283
65-84,2172-12-01,311971.9281774065
65-84,2062-11-01,9732.151037895204
65-84,2063-10-01,10017.25115965949
65-84,2058-07-01,8490.439116461492
65-84,2173-09-01,319429.6974309915
65-84,2025-04-01,2979.0666324541603
65-84,2059-03-01,8670.615948868723
65-84,2139-10-01,109750.25980198712
65-84,2174-01-01,322801.23618318135
65-84,2171-04-01,296016.56971936626
65-84,2059-04-01,8693.405249222562
65-84,2139-09-01,109462.55532223074
65-84,2059-05-01,8716.254447536785
65-84,2027-09-01,3214.6928597062893
65-84,2133-11-01,91089.29651259081
65-84,2139-08-01,109175.60504449459
65-84,2065-02-01,10446.917359824602
65-84,2025-01-01,2955.6996000000004
65-84,2027-10-01,3223.1421557605954
65-84,2059-06-01,8739.163701243415
65-84,2171-05-01,296794.60100997234
65-84,2027-08-01,3206.2657130330413
65-84,2133-12-01,91328.70987716455
65-84,2059-07-01,8762.13316818826
65-84,2139-06-01,108603.95919186398
65-84,2065-01-01,10419.531320561557
65-84,2059-08-01,8785.163006632003
65-84,2139-05-01,108319.25967830328
65-84,2171-06-01,297574.67722897435
65-84,2059-09-01,8808.253375251277
65-84,2027-07-01,3197.860657677424
65-84,2139-04-01,108035.30648940358
65-84,2139-07-01,108889.40699167826
65-84,2171-03-01,295240.5779964851
65-84,2139-11-01,110038.72046606085
65-84,2065-03-01,10474.375378826795
65-84,2065-06-01,10557.183208625906
65-84,2170-12-01,292924.7868380492
65-84,2024-11-01,2940.2234923358983
65-84,2058-08-01,8512.754851387599
65-84,2140-05-01,111785.475988009
65-84,2133-08-01,90374.81549875633
65-84,2028-01-01,3248.623523135693
65-84,2058-09-01,8535.12923958457
65-84,2174-02-01,323649.666602583
65-84,2140-04-01,111492.43629706452
65-84,2171-01-01,293694.69188143976
65-84,2058-10-01,8557.562435212974
65-84,2140-03-01,111200.16479411324
65-84,2027-12-01,3240.107429029543
65-84,2065-05-01,10529.508113293916
65-84,2140-02-01,110908.65946539107
65-84,2133-09-01,90612.35096647506
65-84,2171-02-01,294466.6204947107
65-84,2058-12-01,8602.605867433294
65-84,2140-01-01,110617.91830241305
65-84,2065-04-01,10501.90556675515
65-84,2027-11-01,3231.6136594119976
65-84,2059-01-01,8625.216414376528
65-84,2024-12-01,2947.9513904078913
65-84,2139-12-01,110327.93930195921
65-84,2133-10-01,90850.5107574426
65-84,2059-02-01,8647.886389455947
65-84,2173-12-01,321955.0298790835
65-84,2134-01-01,91568.7525007328
65-84,2059-10-01,8831.404433139789
65-84,2139-03-01,107752.09766871438
65-84,2138-07-01,105512.99127100606
65-84,2025-03-01,2971.257167426959
65-84,2064-09-01,10310.703194491454
65-84,2173-10-01,320269.2663104828
65-84,2060-07-01,9042.521429570286
65-84,2138-06-01,105236.39456575966
65-84,2171-11-01,301505.92086177354
65-84,2027-02-01,3156.164729076286
65-84,2060-08-01,9066.288222844225
65-84,2138-05-01,104960.52294409233
65-84,2134-05-01,92535.24872831847
65-84,2064-08-01,10283.674233431628
65-84,2168-12-01,275040.5501078372
65-84,2060-09-01,9090.117483259319
65-84,2171-12-01,302298.3800168668
65-84,2138-04-01,104685.37450523605
65-84,2060-10-01,9114.009375000263
65-84,2138-03-01,104410.9473534054
65-84,2027-01-01,3147.8910107904007
65-84,2060-11-01,9137.964062683284
65-84,2134-06-01,92778.46254254146
65-84,2138-02-01,104137.2395977847
65-84,2172-01-01,303092.9220216458
65-84,2026-12-01,3139.638981617774
65-84,2064-07-01,10256.71612735833
65-84,2060-12-01,9161.981711357279
65-84,2138-01-01,103864.24935251511
65-84,2060-06-01,9018.816939683204
65-84,2061-01-01,9186.062486504947
65-84,2027-03-01,3164.460193481729
65-84,2134-04-01,92292.67248619803
